PPH1	PPH2	PPH3	PPH4
ENSG00000142082	0.896883919235089	4.95846117433882e-06	0.0217973670873866	0.0811104886007475
ENSG00000177156	0.901952037775562	5.13669399542506e-06	0.0225896736337362	0.075248736830074
ENSG00000177697	0.877140509893588	4.18726912318785e-06	0.0183714368018635	0.104285074161504
ENSG00000185885	0.902756959846962	4.3339673548985e-06	0.0190450176020899	0.0779890910924068
ENSG00000177951	0.91122895330227	2.96846567635313e-06	0.0130223829947916	0.0755391776052618
ENSG00000142102	0.906184283378864	4.25698996978107e-06	0.0187084436455638	0.0748976415878229
ENSG00000099849	0.90323626928021	4.21618249804745e-06	0.0185252684379604	0.0780295399792309
ENSG00000214026	0.901876100983117	4.29840662281484e-06	0.0188870580243848	0.0790281445793017
ENSG00000177106	0.860090930207953	4.28340195721913e-06	0.0187789632640054	0.120930895305707
ENSG00000177700	0.889928541309234	4.60857175603164e-06	0.0202450389383652	0.0896201210746848
ENSG00000177042	0.90220346840103	4.07037473498908e-06	0.0178802344707448	0.0797077547035517
ENSG00000185201	0.887422701930124	4.05280041668189e-06	0.0177878137679954	0.0945843093096524
ENSG00000185627	0.909514230401302	3.82736230759775e-06	0.0168142231066816	0.0734615901933772
ENSG00000177830	0.907365436049797	4.39607381146085e-06	0.0193239419029778	0.0731005840342613
ENSG00000023191	0.90524435778707	4.85606026575199e-06	0.0213534743099677	0.0731921506168594
ENSG00000177685	0.907569577310227	3.99613447650265e-06	0.0175577047447637	0.0746630336055633
ENSG00000185187	0.892551654182584	4.32684693406316e-06	0.0190033504779707	0.0882383838939727
ENSG00000177225	0.907220164699985	3.71032554271757e-06	0.0162949894872267	0.0762755263209918
ENSG00000078902	0.907522805261025	4.05755538282797e-06	0.0178289401611063	0.0744385194177582
ENSG00000184363	0.883701003022955	3.86295839327805e-06	0.0169455857179825	0.0991492694339518
ENSG00000174775	0.902906354524971	4.06704410071978e-06	0.0178662275619568	0.0790187195195275
ENSG00000117983	0.876418134332687	3.89495965275195e-06	0.017079648747887	0.106299693802372
ENSG00000177600	0.909043267681821	4.00108330782344e-06	0.017581025146556	0.0731656837404555
ENSG00000142089	0.901437704390606	4.12634372425822e-06	0.018126670128244	0.0802272006374054
ENSG00000177666	0.905917895497629	3.99020958421501e-06	0.017529882126273	0.076342918292587
ENSG00000182208	0.898319109081387	3.87334327512013e-06	0.0170060894127958	0.0844673363000203
ENSG00000130592	0.908225292321002	4.21117108122895e-06	0.0185081292926659	0.0730565304014614
ENSG00000183020	0.884606289759158	4.07831567138436e-06	0.0178976890044579	0.0972914590301152
ENSG00000185507	0.906708692482964	4.00353690693824e-06	0.017589537663208	0.0754922732196975
ENSG00000149043	0.874239721754783	4.01851330366371e-06	0.0176231761806925	0.107934949101172
ENSG00000174915	0.910911853841627	3.63198603681224e-06	0.0159526780910635	0.0729253902436619
ENSG00000070047	0.909075456244566	3.57291423736437e-06	0.0156899328577899	0.0750250083404452
ENSG00000177030	0.909303785363972	3.67080433899635e-06	0.0161225195798104	0.0743639428612139
ENSG00000117984	0.905176586695437	4.0418393217249e-06	0.0177571767758095	0.0768570488229846
ENSG00000214063	0.909807681434879	3.85092629402735e-06	0.0169185939105501	0.0730636782876841
ENSG00000177963	0.913005181692371	2.81025056620387e-06	0.0123253615340481	0.0744597263364311
ENSG00000130598	0.907218449497827	3.96331153509218e-06	0.0174123816802955	0.0751595968836766
