PPH1	PPH2	PPH3	PPH4
MUC16	0.822414131613727	0.00104775162407916	0.167220307601334	0.00416494051091883
NPM1	0.83331224372341	0.000931640413121387	0.148637019210218	0.0118964055909894
PKLR	0.798672500443416	0.00119846902226346	0.191276191888438	0.00384873969456548
PLA2G10	0.799054608098029	0.00106637348318905	0.170171195244776	0.0247012944443353
PDCD1	0.831026980927558	0.000993662743440353	0.158587930183255	0.00418460643193823
PDGFRA	0.83111342484911	0.000988247342573593	0.157722837141955	0.00496812959219684
PDGFC	0.80319974247748	0.00114656566650512	0.182987405824199	0.00763379307464951
PDGFB	0.828912855269816	0.00100633591606715	0.160610617327084	0.00427662097160149
PDGFA	0.831338425075829	0.000986714561789624	0.157478363556603	0.00498773205010532
PDCD6	0.828685767562508	0.00100494668751236	0.16038835157967	0.00472878364103313
PDCD5	0.830056615654745	0.00100015192790968	0.159623366265715	0.00411911565156511
PDCD1LG2	0.825619342618244	0.00102017879680413	0.16281839297973	0.00536913457747749
PDLIM7	0.832768362296869	0.000980252783059834	0.156447344179825	0.0045863134663677
PCSK9	0.791734676570086	0.00117426532927151	0.187402430432828	0.0147280008583591
PCDH17	0.809438668794224	0.00111725572242734	0.178311942857593	0.00606057525490951
PCDH1	0.810176571300746	0.00111118051149809	0.177341817805735	0.00629424205102089
PBLD	0.823128475692093	0.00104150232930189	0.166221554485691	0.00445109021143591
PARP1	0.824763051727939	0.00103379825485131	0.16499313431823	0.00404242058981018
PARK7	0.830412420181603	0.0009981288736781	0.159300197414547	0.00408626341272042
PDGFRB	0.821684204079108	0.00105386995139861	0.168197687820528	0.00391596207582487
PGLYRP1	0.817284464753732	0.001050576077983	0.167666904650244	0.00887734181059603
PILRB	0.83194031776785	0.000987922819750423	0.157671822875433	0.00418739454540998
PILRA	0.821581109972054	0.00105324453712908	0.168096783347277	0.00412120503728603
PIK3IP1	0.82330961717071	0.00102660597975677	0.163842650347669	0.0066626393482094
PIK3AP1	0.836941195622948	0.000956883008913572	0.152717141243356	0.00414088223180371
PIGR	0.78253261987691	0.00125621979757834	0.200485149404046	0.0108230048534172
PI3	0.777594421868345	0.00128249737725282	0.204678934832857	0.0115720938582335
PHOSPHO1	0.755707857258475	0.00145008793105072	0.231431013763896	0.00667610420964757
PDP1	0.82275426500206	0.00104624041069161	0.166978786658561	0.00406569501579647
PGF	0.806890276822176	0.00112657849306349	0.179798891977644	0.00712866430754911
PFKFB2	0.834891471056917	0.000968795804428741	0.154618583937818	0.0042901032813415
PFDN2	0.808318778013289	0.00107408324204427	0.171411858434915	0.0141306943732577
PECAM1	0.827398710096026	0.00101367854334591	0.161781434306553	0.00462206948631935
PEBP1	0.831805879711164	0.000989758260683941	0.157964281034246	0.00402836008680715
PEAR1	0.816341778541324	0.0010827015798626	0.172798577870997	0.00466213899090821
PAPPA	0.817175231693675	0.00104886937434354	0.167392695939594	0.00926313104846269
PLAU	0.815933959519926	0.00108973948858229	0.173921663039162	0.00394236334672229
PLAUR	0.829151797253577	0.00100627014274148	0.160600251240451	0.00404661056786078
PLIN1	0.278063516167302	0.000945826848890575	0.150387132401628	0.568861295387785
PLA2G7	0.822307246403607	0.00104229300507092	0.166347857651265	0.00515039619005309
PLAT	0.821870432321187	0.00103988222627433	0.16596313318952	0.00597710937372358
PLA2G4A	0.831611382614147	0.000990090806437257	0.158017944913889	0.00417010347160843
PLA2G15	0.821327358681968	0.0010123455125948	0.161563095598824	0.0109511567508177
PLA2G1B	0.828236998552087	0.00101110715584026	0.1613723106947	0.00419025088126613
PLA2G2A	0.822669160010129	0.00102382687678052	0.16339827051608	0.00775427661091599
OSMR	0.82184497237303	0.00104746250052058	0.167174270060526	0.00478401488508338
OXT	0.760295249714048	0.00123312483050497	0.196773780627577	0.0369341867525369
