PPH1	PPH2	PPH3	PPH4
ENSG00000177697	0.0019096436093373	0.00955773950238305	1.82358296721599e-05	0.000232459344788986
ENSG00000070047	0.00191585808363401	0.00638588217075198	1.21512908606953e-05	0.000188061716158585
ENSG00000177951	0.00191609880149795	0.00624601810285823	1.18657012073681e-05	0.000203393948439323
ENSG00000177963	0.00191610471616332	0.00625848778534163	1.19053724396872e-05	0.000187817712640595
ENSG00000185187	0.00191545591724876	0.00658537730887919	1.2528112561341e-05	0.000196721736111198
ENSG00000174915	0.0019159911597283	0.00631961540008023	1.2025855118428e-05	0.000185451085883454
ENSG00000177666	0.00191599213429772	0.00631639736284089	1.20169153074872e-05	0.000188172727581513
ENSG00000183020	0.00191463939257558	0.00700415864584798	1.33335190161512e-05	0.000200520717807798
ENSG00000142089	0.00191633003324316	0.00614729731689138	1.16959525185984e-05	0.00018238581581191
ENSG00000099849	0.00191322393776859	0.00772109333932874	1.4703202503636e-05	0.000216160310344102
ENSG00000078902	0.00191499888860558	0.00680790566264808	1.29440661075117e-05	0.000210756677369526
ENSG00000177030	0.00191503484876835	0.00680131504290215	1.29433859665579e-05	0.000198701854136618
ENSG00000177225	0.00191428633491362	0.00718735402962505	1.36879867530913e-05	0.000200038909582537
ENSG00000177685	0.00190956294377028	0.00959996320264947	1.83178968734876e-05	0.000231980420657003
ENSG00000174775	0.00191409082794098	0.0072835067667287	1.38687402604105e-05	0.00020508001804651
ENSG00000185885	0.00191562703275101	0.00650671496217987	1.23860370584392e-05	0.000186799064838852
ENSG00000117983	0.00191577924944986	0.00642632788630743	1.22290898452897e-05	0.000188415433276651
ENSG00000149043	0.00191512381159339	0.00676121656632089	1.2871863382092e-05	0.000192742701999656
ENSG00000142102	0.00191539229558248	0.00662120770042822	1.2600260463483e-05	0.000193808408373889
ENSG00000177106	0.00191411412109189	0.00727218042591655	1.38475850344531e-05	0.000204349510921185
ENSG00000023191	0.00191370708665025	0.00746183725829973	1.41930024090536e-05	0.000225403433599541
ENSG00000177156	0.00191496917862262	0.00684270813877242	1.30307983938974e-05	0.000191272738504649
ENSG00000117984	0.00191596803187894	0.00632991926308093	1.2044094943749e-05	0.000187121273786836
ENSG00000185627	0.0019139304412165	0.00736574834340793	1.40268902684301e-05	0.000205844281224938
ENSG00000142082	0.0019157151875731	0.00645938354404532	1.2292864801907e-05	0.000188513470958536
ENSG00000214026	0.00191519422872989	0.00672805192486764	1.28110671725673e-05	0.000189455329486051
ENSG00000177600	0.00191497451103141	0.00683429230959382	1.30088638082134e-05	0.000196945532836256
ENSG00000177700	0.00191586670448378	0.00638310890327495	1.21476252782031e-05	0.000186368551922564
ENSG00000185201	0.00191613997320261	0.00624256424737658	1.1876933166702e-05	0.000185488151505894
ENSG00000182208	0.00191497255115458	0.00683151567570265	1.29996965168478e-05	0.000200747572597854
ENSG00000177042	0.00191567634428547	0.00647677765189139	1.23237591144053e-05	0.000191229554601783
ENSG00000130598	0.0019162193169147	0.00620714100531166	1.18141407200812e-05	0.000179832753088653
ENSG00000214063	0.00191405437379318	0.00729593193150936	1.38862896851293e-05	0.000211539568901437
ENSG00000184363	0.00191504872423044	0.00679357957703536	1.29278825902372e-05	0.000199258095805499
ENSG00000130592	0.00191548309849554	0.00655849714808225	1.24633215083495e-05	0.000209572622884971
ENSG00000177830	0.00191608130775716	0.00627610094822666	1.19449210588689e-05	0.000182302766649348
ENSG00000185507	0.00191582155207045	0.00640496741829147	1.21883489216773e-05	0.000187881817364545
