PPH1	PPH2	PPH3	PPH4
ENSG00000177697	0.895531883754908	5.04456877022059e-06	0.0221763587008246	0.0820837530342124
ENSG00000130598	0.910515966927123	4.8789200553618e-06	0.0214597279814454	0.067813070294451
ENSG00000070047	0.900150545443775	4.44812646968087e-06	0.0195466312373385	0.0800943684952066
ENSG00000117983	0.90268594452791	5.03887222996723e-06	0.0221583612058504	0.0749460740835913
ENSG00000174915	0.891870093477418	4.85995480851757e-06	0.0213572939740016	0.0865656225467143
ENSG00000142082	0.913611006377324	4.22071382738544e-06	0.0185556731852206	0.067622042349497
ENSG00000185627	0.913038266006512	3.93681997193522e-06	0.0173012085201854	0.0694496611297319
ENSG00000185507	0.912322508225044	4.37544176476538e-06	0.0192377861149064	0.0682285649137085
ENSG00000177030	0.906265052015617	4.28672217615678e-06	0.0188398667072865	0.0746854020891892
ENSG00000185885	0.909106478036456	4.37025649816352e-06	0.0192116639768944	0.0714714512944298
ENSG00000174775	0.913781737514744	4.1911187166915e-06	0.0184251335957836	0.0675818417520009
ENSG00000184363	0.914728698812188	4.0340502527921e-06	0.0177323455618801	0.0673276109412166
ENSG00000177830	0.909905307274	4.6860680134955e-06	0.0206073323802136	0.0692764567984296
ENSG00000214063	0.90454997842593	4.39791653789951e-06	0.0193292700709572	0.0759113498186006
ENSG00000185201	0.906826774771974	4.3664418624444e-06	0.0191925330845199	0.0737708059292024
ENSG00000099849	0.890231771994452	4.28924258354641e-06	0.0188349458144224	0.0907272342044356
ENSG00000177685	0.879237685497329	4.41439779079771e-06	0.0193767206935333	0.101181912325205
ENSG00000177106	0.761892608106622	3.83355108798007e-06	0.0166937619914687	0.221237123906868
ENSG00000183020	0.913793157336063	4.20565813562317e-06	0.0184893623803155	0.0675061760185868
ENSG00000142102	0.872116773561387	4.03682636011657e-06	0.0177019427580548	0.109979593624462
ENSG00000177700	0.908477040004728	4.22697730271872e-06	0.0185782017124271	0.0727346375232638
ENSG00000117984	0.907819835057575	4.58374337945654e-06	0.0201532994010307	0.071816536962166
ENSG00000177963	0.910869259711528	3.0679710989399e-06	0.0134615200261559	0.075459716245889
ENSG00000177600	0.911788796723169	4.51804871504482e-06	0.0198671146456109	0.0681329262362752
ENSG00000023191	0.91316761324911	4.25372084437489e-06	0.0187010182671424	0.0679201579269368
ENSG00000142089	0.908694053587898	4.18982049344931e-06	0.0184143057041409	0.0726815079220547
ENSG00000149043	0.868274807550809	4.21132942394974e-06	0.0184688369480518	0.113055361670549
ENSG00000177951	0.916856448022231	2.76130578017048e-06	0.0121130431232002	0.0708199545858048
ENSG00000177042	0.913914791263033	4.00812838509082e-06	0.0176170395823487	0.0682570348526838
ENSG00000177666	0.904727326934387	4.1336681138298e-06	0.0181623216470367	0.0769011737888974
ENSG00000130592	0.898342197379356	3.8974131435017e-06	0.0171124434905001	0.0843378648569205
ENSG00000185187	0.896415295570688	3.90587571227467e-06	0.017147891489937	0.086229746909283
ENSG00000078902	0.913759585774611	4.12889524989221e-06	0.0181502843273099	0.0678789100044608
ENSG00000177156	0.909562312500842	3.9848714752081e-06	0.017509961207372	0.0727176016759989
ENSG00000214026	0.911199418514806	4.01519936552587e-06	0.0176455518093032	0.0709445037047299
ENSG00000182208	0.913953991747258	4.07550687246146e-06	0.0179146744895463	0.0679201231985242
ENSG00000177225	0.837235578879452	3.76624788778795e-06	0.0164719343411598	0.146098972643108
