PPH1	PPH2	PPH3	PPH4
PDGFRA	0.857021067410671	1.65997756584129e-08	0.138002989091174	0.00497582381478234
PDGFC	0.829936685131086	1.98698426981659e-08	0.1651899227475	0.00487327242571836
PDGFB	0.854439279757551	1.70249476791199e-08	0.14153875742937	0.00402184301507634
PDGFA	0.858727399422136	1.6467512368319e-08	0.136903979899754	0.00436850092176022
PDCD6	0.858537947596276	1.64258745603105e-08	0.136557273448755	0.00490465926304648
PDCD5	0.849853050334994	1.7523335936073e-08	0.145681837097633	0.00446499282261871
PDCD1LG2	0.848744080695597	1.74439408389927e-08	0.145019987729724	0.00623581204270958
PDLIM7	0.856080896225538	1.67458943317582e-08	0.139218072032276	0.00470091202577995
PCSK9	0.809819290088621	2.0478034225823e-08	0.170231256897068	0.019949335130171
PCDH17	0.8394419620683	1.85539094360241e-08	0.154248020713391	0.00630989769524037
PCDH1	0.839595228516337	1.85877670063996e-08	0.154529942505914	0.00587470940238558
PBLD	0.843138486006194	1.83816771035034e-08	0.152818374636496	0.00404301956185121
PARP1	0.833477907377777	1.95557877241671e-08	0.162579849470724	0.00394212334391692
PARK7	0.852837365657137	1.72080777937427e-08	0.143061193376275	0.00410132117813601
PDGFRB	0.848728760766174	1.77207046664473e-08	0.147323247281319	0.00394787214561265
PGLYRP1	0.840991662294529	1.76204263451446e-08	0.146480969465351	0.0125272494641359
PILRB	0.855485835558196	1.6877876278866e-08	0.140315852226601	0.00419819243838785
PILRA	0.843537401039717	1.83310279803392e-08	0.15239726348287	0.00406521568461952
PIK3IP1	0.848205524032109	1.72520642407691e-08	0.143422619471018	0.00837173722155456
PIK3AP1	0.860496776391042	1.62740701707717e-08	0.135295892705695	0.00420721112753117
PIGR	0.806118651415793	2.16195893934209e-08	0.179727765697916	0.0141534643057112
PI3	0.798372925255155	2.31569695197188e-08	0.1925143469048	0.00911260865375292
PHOSPHO1	0.777259235241812	2.57352223143352e-08	0.21394986331863	0.00879078221459502
PDP1	0.850669550020363	1.74675441083803e-08	0.145218345474358	0.00411198471810611
PGF	0.842855064850039	1.80408574369146e-08	0.149981732641651	0.00716308308776115
PFKFB2	0.858641258522335	1.64897370542868e-08	0.137088851229398	0.00426977048005327
PFDN2	0.836689062737437	1.83884790357032e-08	0.152868525574656	0.01044229266139
PECAM1	0.858577888553578	1.6495713204581e-08	0.137138522318987	0.00428346936086827
PEBP1	0.853012813155847	1.719713535391e-08	0.142970304183882	0.00401676286165659
PEAR1	0.839094476105473	1.88016578936458e-08	0.156309477008701	0.00459592715680368
PAPPA	0.840935081144587	1.80752833941393e-08	0.150266309299296	0.0087984903320793
PLAU	0.84904392585906	1.76806949933281e-08	0.146990595567499	0.00396535876865004
PLAUR	0.852478901077371	1.72547789046452e-08	0.143449489008236	0.00407149012235667
PLIN1	0.201063186822182	8.50494474120063e-09	0.0699798369310639	0.728956943557671
PLA2G7	0.842651808529185	1.82445956333057e-08	0.151677072547074	0.00567099932390173
PLAT	0.849454104564788	1.73394140851035e-08	0.144150809323344	0.00639496659902021
PLA2G4A	0.853714187588665	1.71006131080803e-08	0.142167731973903	0.00411796065097817
PLA2G15	0.854622128071049	1.67388987193343e-08	0.139158393154201	0.0062193592408032
PLA2G1B	0.852029590833831	1.72960647905218e-08	0.143792627302409	0.00417766208447865
PLA2G2A	0.849117988378257	1.72513794183679e-08	0.143417833634748	0.0074640586026103
OSMR	0.85060795823583	1.74038419305097e-08	0.144688143640805	0.00470377840730251
OXT	0.787505012426009	2.15769413455431e-08	0.179354209242262	0.0331406620326715
P4HB	0.852239294420418	1.72758411461659e-08	0.143624532668394	0.00413605312690693
OSCAR	0.857203583668727	1.66768482322956e-08	0.1386445826489	0.00415171389997526
PADI2	0.845463675493079	1.77739236281665e-08	0.147762876021729	0.00677332901780901
PADI4	0.847065216410263	1.7909193255835e-08	0.148890215646578	0.00404444814787256
PAEP	0.856959070703373	1.66685333019526e-08	0.138575139649237	0.00446566990271542
PAG1	0.84933593217646	1.72820589965165e-08	0.143673372375652	0.00699057600660982
PAK4	0.852285814922599	1.72843750716232e-08	0.1436955999779	0.00401846530108979
PAM	0.836193963029511	1.89134222414168e-08	0.157236695198071	0.00656922228051117
OSM	0.842747299645962	1.84234003159225e-08	0.153165210621798	0.00408736994211076
NUDT5	0.845184931312724	1.81440712561881e-08	0.150843027516422	0.00397192136685219
OPTC	0.851625573269506	1.72557786132229e-08	0.143456954574692	0.00491735246540256
