PPH1	PPH2	PPH3	PPH4
ENSG00000177697.17	0.0104394070715624	0.0123010110780225	0.975824947272878	0.00130303813606567
ENSG00000177700.5	0.887259608172914	0.000494120052531311	0.0391360976251511	0.0619256110514767
ENSG00000214063.10	0.88793520335117	0.000551620206255887	0.0437028325932222	0.0566172643748986
ENSG00000250397.2	0.890818604969772	0.000474487424351197	0.0375806907346914	0.0598967899883266
ENSG00000177830.17	0.890759920214104	0.000485137548435989	0.038426350744571	0.0590999043747465
ENSG00000183020.13	0.868302566907756	0.000629788703918714	0.0498902426243504	0.0702318061815604
ENSG00000254872.3	0.878425099409646	0.000589309465608144	0.0466860727774742	0.0632263207615257
ENSG00000078902.15	0.890306244540125	0.000515946497459881	0.0408724096882295	0.0570824310732066
ENSG00000255153.1	0.871800673873228	0.000687551846354487	0.0544807223091748	0.062041360165223
ENSG00000174672.15	0.89278414942882	0.000495287596732488	0.0392344113401208	0.0562319476109097
ENSG00000182208.13	0.874811322961041	0.000533067854478733	0.0422162996688503	0.0714116662528116
ENSG00000233930.3	0.746919442688121	0.00059604910537414	0.0470879665509309	0.195981070063199
ENSG00000184545.10	0.792930300719456	0.00058060102490771	0.0459078819275176	0.150585743865535
ENSG00000205869.2	0.805807006137596	0.000494126123347892	0.0390540177705691	0.144487057117467
ENSG00000244242.1	0.891960585686029	0.000463271209876081	0.0366911759012886	0.0596411448090284
ENSG00000235027.1	0.88371880949261	0.000479023229647941	0.0379336796216809	0.0667285589423576
ENSG00000229512.1	0.843278794323044	0.000508180721745417	0.0402080665067225	0.105374806013541
ENSG00000117984.13	0.865329023881218	0.000507196152121025	0.0401522330065434	0.0831034350851759
ENSG00000130598.15	0.874738046410715	0.000507020964676722	0.0401478586518083	0.0735803544150544
ENSG00000130592.15	0.884703894215679	0.000483572202691891	0.0382959091420762	0.0653642780048804
ENSG00000283787.1	0.864866653481848	0.000500774141202035	0.0396417965882625	0.0840884924343485
ENSG00000229671.1	0.647211294652048	0.000390530878358325	0.0306668304077802	0.313572767365605
ENSG00000130595.17	0.810763412682169	0.000545295043975461	0.0431223327095918	0.135348687545675
ENSG00000214026.10	0.894435898096542	0.000466362972455915	0.0369391998009425	0.0568835135939459
ENSG00000226416.1	0.823262125649459	0.000565660322703092	0.0447521953136022	0.121042191181412
ENSG00000130600.17	0.858310060946874	0.000498114217334122	0.0394239278580359	0.0909482643180278
ENSG00000167244.18	0.891454109805421	0.000368907171747121	0.019449808252312	0.0718811012348343
ENSG00000254647.6	0.0192505291490356	0.015701407226658	0.000312327490535724	0.00145464438494319
