PPH1	PPH2	PPH3	PPH4
STAT1	0.916757798897656	1.04546424139915e-08	0.0777107868423248	0.00553128048024773
STAT6	0.915276770015906	1.06806528604002e-08	0.0793910722325252	0.00533202394501936
ZNRF3	0.913747450716039	1.08422795870294e-08	0.0805922231397431	0.00566019238177082
ANGPTL3	0.907788797733808	1.17035567461623e-08	0.0869951139693673	0.0052159544746771
MCL1	0.823454141876864	2.20954891841137e-08	0.164238175490524	0.0123075497634944
STX12	0.91563085302496	1.0107433656505e-08	0.0751260412724828	0.00924297242159478
SCARA5	0.370665109120988	8.4352849593058e-08	0.627048609899747	0.00228614676338635
NPDC1	0.9232463241351	9.55976323280904e-09	0.0710583901758836	0.00569515193126701
B4GALT5	0.922758579790229	9.4058063303065e-09	0.0699122921672211	0.00732899450437013
KIR2DS2	0.92578769139399	8.99946645067688e-09	0.066891705812151	0.00732046925453492
SLC3A2	0.918536618728819	1.02349006857174e-08	0.0760774457432338	0.0053858017286247
KIAA1644	0.59706815496783	5.37321982789591e-08	0.399423698536164	0.00350801244432987
AGA	0.869414928091193	1.68935094649011e-08	0.125575694887638	0.00500924317124121
CLMP	0.916717952675628	1.03570022643246e-08	0.0769841961606829	0.00629771748691807
TMEM190	0.926333653385693	8.73505909905505e-09	0.0649247689409896	0.00874144432495541
APOM	0.903392294984834	1.14753643205501e-08	0.0852927088227306	0.0113148631899111
PABPC3	0.913879202843223	1.08726441033096e-08	0.0808183006366624	0.00530236270957783
SHISA2	0.913679609689447	1.0544967030933e-08	0.0783798207056116	0.00794043614893252
NUCB1	0.921294258754525	9.78917145038215e-09	0.0727634872366135	0.00594212028430241
CEACAM20	0.699292473929146	3.98020739097326e-08	0.295870480045264	0.00483691215250181
DNAJC16	0.912545532469202	1.08818419455731e-08	0.0808854077590246	0.00656892613145034
IL31	0.916085511641559	1.04239948997725e-08	0.0774820624512002	0.0064322922485548
INSL5	0.901346080140243	1.25459240962707e-08	0.0932568103385568	0.00539697572337918
ANTXR1	0.923319148224328	9.47058540645677e-09	0.0703948813301147	0.00628583676718995
RPN1	0.910313075454289	1.07853809526012e-08	0.0801653965025577	0.00952139479960723
CLCA1	0.907158298696559	1.17559776141229e-08	0.0873845521236158	0.00545701539007274
TMEM106A	0.912876920652309	1.09415985272449e-08	0.0813303945936952	0.00579255100933623
ACRV1	0.907571953362942	1.17006876995785e-08	0.0869735480254536	0.00545436482149671
SCIMP	0.906154864003146	1.17762336685335e-08	0.0875342751514448	0.00631072717038637
CSF2RB	0.916459756173596	1.04936344303701e-08	0.0780006322649871	0.00553947778274727
KCNIP3	0.914487824976996	9.90254898137644e-09	0.0736003283216493	0.0119117137790415
PTGDS	0.909435793133834	1.11210232746212e-08	0.0826620687544544	0.0079020046505376
MXRA8	0.914125364356227	1.06912281414956e-08	0.0794686114717279	0.00640589050981021
DHX9	0.913902046218777	9.91068809980607e-09	0.0736603060070977	0.0124375149224722
PSMB6	0.899909591056614	1.27377871300796e-08	0.0946830457641888	0.00540722938275448
NRAS	0.871201682025678	1.43663350545238e-08	0.106772508381018	0.0220256780301915
PARP1	0.917224857907393	1.04343476578225e-08	0.077560238917904	0.00521476935239657
COX6A2	0.907283791400557	1.17826393788396e-08	0.0875830707844808	0.00513300398166689
TSPEAR	0.902209585004147	1.24084530081784e-08	0.0922347376399433	0.00555554357939941
BMPR1B	0.916691809133244	1.04462713619041e-08	0.0776484308926943	0.00565962621153954
KLRC4	0.897022569829654	1.3093507891809e-08	0.0973271120822695	0.00565018432428492
TOR1AIP2	0.920657727945694	9.91985743070913e-09	0.0737352984240168	0.00560683986067197
GLB1	0.826164924158085	2.26741283417284e-08	0.168546604839451	0.00528833719004232
TEX29	0.91833676111484	1.02403089457435e-08	0.0761174891267605	0.00554561598055517
PCDH9	0.920654232707666	9.71383181490226e-09	0.0722022362852177	0.00714339744399443
ITM2C	0.919713289945308	1.0069684104263e-08	0.0748492293412224	0.00543734692107473
PGLYRP3	0.896711624535198	1.27064411250021e-08	0.0944465956200755	0.00884164650982996
LYSMD3	0.910009400835093	1.13019592349495e-08	0.0840090067669175	0.00598145867871699
SLITRK3	0.916868963539195	1.04344695718171e-08	0.0775607898423086	0.00557011284394303
SCGB1A1	0.918530701983465	9.85505797752545e-09	0.0732509896076738	0.00821817499017663
MGAT1	0.907925951621248	1.01117135869976e-08	0.0751501760779287	0.0169237400520692
CST8	0.886687699486316	1.18203733702491e-08	0.0878432367385207	0.025468932674785
AXL	0.910151205619603	1.11287215068698e-08	0.082720068252594	0.00712859256269091
PUF60	0.92450319831041	9.37125871996186e-09	0.0696569660691676	0.00583970188209975
SFTA2	0.912592276047462	1.06722921498382e-08	0.0793261721096092	0.00808141840586586
POMK	0.911426606270045	1.12125367395053e-08	0.0833450230395242	0.00522823686993338
TMEM108	0.919189507944377	1.00257038205438e-08	0.0745214430403396	0.00628891533732987
NDUFS4	0.899876890225834	1.26182338000421e-08	0.0937934039165097	0.00632957218516688
ST3GAL5	0.897733850269781	1.28910175844432e-08	0.0958210720429205	0.00644494403031226
RAET1L	0.903081437599365	1.10593899271342e-08	0.0821970877074891	0.0147213421484132
CLGN	0.928951417016527	8.86685849086546e-09	0.0659081226947418	0.00514032645641928
HTN3	0.919515589969985	1.00460881448514e-08	0.0746734513859349	0.00581082490187553
APMAP	0.901504992083903	1.25600170829209e-08	0.0933618368303927	0.00513303725241452
HTN1	0.919871273775402	9.67879106549773e-09	0.0719407105787816	0.00818788222306205
PLOD3	0.904632071125062	1.21078936556388e-08	0.0900006682665611	0.00536712680654445
CASC4	0.917919734904745	1.01478243818981e-08	0.0754288841529697	0.00665124731302369
MPZ	0.926562937111626	9.13829208118656e-09	0.067925498196943	0.00551143090899162
PODXL2	0.92211210342872	9.76582638299508e-09	0.07259059275706	0.00529717000298725
LRP2	0.912006372998437	1.09975028358251e-08	0.0817455131131831	0.00624798020492438
MSMB	1.24529336348554e-10	3.9212083531249e-09	0.0281771296975742	0.97182286625669
PRR16	0.924880078417405	9.36447851121618e-09	0.0696068910682153	0.00551289673213824
MUC1	0.819637787271098	2.33837479474199e-08	0.173820426542284	0.00654165254263011
SPINK13	0.909217888920657	1.14620271929722e-08	0.0851992972562662	0.00558268005021177
APLP2	0.903679728925197	1.22557962649373e-08	0.0911002741037651	0.00521986314941564
HTATIP2	0.889466536960081	1.13728042099743e-08	0.084515608372329	0.026017723640963
OLFM3	0.910541881878382	1.12734716961069e-08	0.0837975609579968	0.0056604234012049
ASCC1	0.903169481808738	1.232597063022e-08	0.0916219383024957	0.00520844606560872
INSIG1	0.922275941775355	9.7071972388969e-09	0.0721544910282639	0.00556943342173706
GNPTG	0.919721552176383	9.12684340320004e-09	0.0678334591256084	0.0124448558473435
C1orf185	0.785396970279158	2.82631951113134e-08	0.210094639611183	0.00450825619240331
STX4	0.912656462702509	1.10074319609003e-08	0.0818200475352429	0.00552335598141162
SFTPB	4.02934094838932e-06	1.34522567216588e-07	0.999995811837176	2.42987675708531e-08
NDUFB4	0.909056519462121	1.12627126242285e-08	0.0837160147040849	0.00722733228195283
KLRG2	0.917231724546044	1.03463511660643e-08	0.0769054544857015	0.00586268723301949
WFDC10B	0.888099743385181	1.41553193523627e-08	0.105219232953353	0.00668089003618873
LRP1	0.921482785753899	9.7671655992624e-09	0.0725999280608165	0.00591715245736991
COL28A1	0.920480188029507	9.75671461838606e-09	0.0725211575930035	0.00699852079489948
SUDS3	0.914590249570452	1.03166930932456e-08	0.0766821214747058	0.00872749560460645
LRMP	0.869796246452537	1.60090849710566e-08	0.118994979346707	0.0112086411839571
ST6GALNAC3	0.822776702617547	2.31804664964923e-08	0.172310929584382	0.00491223393510829
GNRH2	0.907557820242477	1.16362537420049e-08	0.0864940739091657	0.00594797212458411
ZPBP2	0.905708192478529	1.19727731406192e-08	0.0889962992629046	0.00529537444709111
CD300LB	0.920016277101441	9.96359854978747e-09	0.0740601386758291	0.00592345049566236
SYK	0.919334014904722	1.01514649851212e-08	0.0754573899667732	0.00520846130535041
HS3ST5	0.922915709324933	9.64250281877064e-09	0.0716737333375808	0.00541042354147302
PCDHB2	0.911726698965341	1.11014837707167e-08	0.0825189664156419	0.00575420086920313
CDYL2	0.88942652143689	1.11925031603121e-08	0.0831739289244089	0.0273994187977581
ADAM7	0.920579236421223	9.91915559796529e-09	0.0737299974414091	0.00569063237901006
UCN3	0.913087967015659	1.0822992969301e-08	0.080448049210739	0.00646385011915779
KERA	0.92322552499185	9.45551086351903e-09	0.0702826163270474	0.00649172503040309
GRIA4	0.902153982315637	1.14684958024982e-08	0.0852403598929834	0.0126055249623068
TMED2	0.909438036805862	1.07433762409301e-08	0.0798519590362537	0.0107098710740559
GPR64	0.901980092080208	1.24434607993019e-08	0.0924950046348278	0.005524769504318
CSGALNACT2	0.902400884280271	1.20049448036828e-08	0.089232381429009	0.00836660089198235
CLEC4G	0.916798471707318	1.04756828595396e-08	0.0778673917612895	0.00533400272510962
LRRC52	0.907689153702072	1.13857432443923e-08	0.084630129971217	0.00768058283578058
SERPINH1	0.905841299184908	1.15335064300654e-08	0.0857278019334674	0.00843076549151084
KLRB1	0.881454371075834	1.4485410342103e-08	0.107668823283456	0.010876672579298
CD1A	0.911281902700967	1.1182618598977e-08	0.0831222541079025	0.00559570942001637
HABP4	0.912763809416367	1.0877111299667e-08	0.0808504250124039	0.00638563190627366
SMPD1	0.509551056652881	6.51996818390455e-08	0.484666865350472	0.00578194425056211
VSIG10	0.914270490331973	1.08058459988291e-08	0.0803216404769046	0.00540773539474757
LINGO3	0.89029939191297	1.33116083900963e-08	0.0989432913054544	0.0107571837041061
EFCAB14	0.918399927616782	1.01369298013006e-08	0.0753482970871025	0.00625164161315343
B4GALT6	0.921956247860774	9.76593856193355e-09	0.0725912714809372	0.00545234686790957
HHIP	0.920760327187309	9.94146000224183e-09	0.0738961481709767	0.00534339083669289
A4GNT	0.881726811708321	1.5038290436124e-08	0.111783135902691	0.00648991873804663
SIGLEC15	0.894614511187035	1.23044713716142e-08	0.0914533964847228	0.0139319596774264
BTNL3	0.908760793060759	1.12283920629198e-08	0.0834603357146051	0.00777873774689727
EBI3	0.911692567903121	1.01905803211438e-08	0.0757408022680723	0.0125664969944883
HNRNPDL	0.907935255588713	1.1550467785387e-08	0.0858561092450394	0.00620850147748587
SMEK1	0.92071029128356	9.94632105509599e-09	0.0739322696991199	0.00535730521416872
BRAT1	0.902403878069204	1.21469122725146e-08	0.0902887795436933	0.00730720884599585
FAM163B	0.912660298169392	1.10318213375445e-08	0.0820015353344135	0.00533803269045238
DSC1	0.91002007162918	1.1056755473162e-08	0.0821844300342907	0.00779536486102479
C6orf89	0.914107160996112	1.08058071162029e-08	0.0803211876542742	0.00557151757525069
MRAP2	0.918606342686072	9.98084875761767e-09	0.0741870879711183	0.00720643578815976
LCTL	0.912989781492992	1.06439845228921e-08	0.079115929933624	0.00789415511115608
OSMR	0.914387136931439	1.03620939916623e-08	0.077019751099116	0.00859297860113177
STMN2	0.918273406435496	1.01094575947102e-08	0.0751437468120776	0.00658271311395532
NTM	0.922708916459897	9.54386789619326e-09	0.070939573330549	0.00635137653999337
GALNT13	0.909205581243663	1.14483427272769e-08	0.0850974573635815	0.00569682763523089
CEACAM4	0.918811452842154	1.01984496905235e-08	0.0758064850991039	0.00538192825890035
PLA2R1	0.910617390749956	1.12231096502161e-08	0.0834228871731592	0.0059595883546729
GNGT2	0.909638260228759	1.13500840351886e-08	0.0843667370399021	0.00599486901386932
CYB5D2	0.916038777331911	1.04046001724989e-08	0.0773376974303448	0.00662339160473953
CD58	0.911791362040527	1.11053981481441e-08	0.0825481584445035	0.00566034575254289
PLEKHA4	0.921117694698371	9.78677643969551e-09	0.0727454889651455	0.00613668263807233
SRL	0.91837597748047	1.0260887388493e-08	0.0762706547755913	0.00535323394024016
STX6	0.916334436459264	1.04606381543071e-08	0.0777549780009296	0.00591045181099223
PLD3	0.897627120857818	1.23997854790357e-08	0.0921656545768528	0.0102070914139329
RPLP2	0.911323199453898	1.10461212704509e-08	0.0821066042271047	0.00657006267882655
CLEC2A	0.90596188750874	1.05119503689979e-08	0.0781264147446084	0.0159115653618724
CLEC10A	0.904903340592456	1.20712757036509e-08	0.0897284617108573	0.00536806389498084
GCSH	0.912143699527834	1.0934155212664e-08	0.0812742741387154	0.00658189269486948
BET1L	0.898085462990455	1.28186014393163e-08	0.0952825677274181	0.00663183565025657
RARRES3	0.909576054368867	1.11505338215515e-08	0.0828818002917434	0.00754201182983756
SPINK7	0.906947596273172	1.16744694191483e-08	0.0867778300147739	0.00627444003215474
MUCL1	0.90518865853512	1.20057220700861e-08	0.0892409557166335	0.00557025197371278
UCMA	0.914939941071855	1.00648101330338e-08	0.0748081834724282	0.0102517423103221
GH2	0.910549944417819	1.12994484152479e-08	0.0839908645737452	0.00545905721895728
NRG3	0.906583249865573	1.18355247556191e-08	0.0879758952859058	0.00544072105658038
LRRK2	0.920551313002247	9.99507914461723e-09	0.0742949247201072	0.00515362844712177
BGLAP	0.907720753820452	1.14640745083064e-08	0.0852130329146777	0.00706607969135836
N6AMT1	0.905577950344663	1.1822885155688e-08	0.0878808363651496	0.00654107964612167
PDXK	0.926830372815816	9.12153415323996e-09	0.0678010683664054	0.00536842501612076
TLR4	0.923503234335206	9.52014572083527e-09	0.0707638491999026	0.00573278271219909
REG4	0.905401581918869	1.19380017956869e-08	0.0887372550492195	0.00586102929645492
HSPB1	0.913209163449123	1.09295748824103e-08	0.0812412579420621	0.00554944483148449
CHI3L1	0.932568545301795	8.29697377121839e-09	0.0616711703006143	0.00576015064857654
ENO1	0.919954185612468	1.00138924153724e-08	0.0744343185545348	0.00561136206398778
TENM3	0.901865133076845	1.13714578976015e-08	0.0845180013267791	0.0136167329031973
SVEP1	0.91873714454159	1.00502889395925e-08	0.0747039307240882	0.00655879109263662
TMEM119	0.915392413751055	1.06657285201486e-08	0.0792801343801808	0.00532731806158262
TMEM167A	0.907013498510588	1.18143990024409e-08	0.087819126976654	0.00516724068406456
C11orf87	0.921147403275987	9.89891244706394e-09	0.073579934726371	0.00527252818309677
SPATA20	0.917046118208081	1.04459800008652e-08	0.0776466175078309	0.00530713047419459
RAB17	0.910053618571627	1.05250056330939e-08	0.0782276561883464	0.0117185922917586
NAT14	0.910754353607284	1.09190091393397e-08	0.0811601798505105	0.00808533310566967
SPG21	0.911816507866791	1.10778382008932e-08	0.0823431071006877	0.00584025129427062
TMEM132C	0.90615866982902	1.18257772053877e-08	0.0879029377171104	0.005938258728792
BMP15	0.914329228929645	1.03341493863947e-08	0.076811754336885	0.00885888340088925
CACNB4	0.913787315504829	1.08509736552991e-08	0.0806569565362004	0.00555559418246735
MRPL55	0.911734651871379	1.12080385151334e-08	0.0833118596249192	0.00495335464626373
RUNX3	0.899560422248472	1.17423562485674e-08	0.0872755886028643	0.013163856394622
COL1A1	0.855927745817459	1.39913088580336e-08	0.103966609119298	0.0401055159298543
ANGPTL1	0.910997754288605	1.12569493204499e-08	0.0836750725225937	0.0053270393815822
DEFB116	0.910711785630854	1.09526676279211e-08	0.0814105936529664	0.00787748725171075
KIAA1549L	0.919322082267869	1.00584334912735e-08	0.0747651207274721	0.00591266327614003
TBX22	0.910865672954366	1.10314039016963e-08	0.0819966327277473	0.00713756075398144
TREML1	0.896906323506811	1.31178474691355e-08	0.0975081091173844	0.00558543360331074
NFE2L1	0.829477468147814	1.36749613717144e-08	0.101586156884698	0.0689362497086225
COL6A5	0.900063953505464	1.12565627038796e-08	0.0836612509203468	0.0162746632382051
CCDC64	0.912455884383592	1.06780477276326e-08	0.0793688634512812	0.00817511874065751
RNF122	0.899801111702057	1.27612691844653e-08	0.0948576696541397	0.00534108483847151
SPG20	0.919650293903155	1.00902671597118e-08	0.0750023269989055	0.0053472452934362
FAM162B	0.909320067567495	1.14904693616391e-08	0.0854110407559284	0.00526875786152539
TENM2	0.912472927992309	1.04974905947199e-08	0.0780253355767635	0.00950160318472164
MTMR1	0.909039072561673	1.13096526514345e-08	0.0840652830020299	0.00689551083986295
MEGF10	0.922961692984594	9.64801876314924e-09	0.0717148240992853	0.00532334910840567
FLNA	0.903521603082873	1.22804739031241e-08	0.0912837447644482	0.0051945183276508
MILR1	0.912808559998582	1.04926900972378e-08	0.0779899505296424	0.00920135618522058
THSD7A	0.92237891764015	9.57741099837336e-09	0.0711888408118531	0.00643210788928546
LPCAT2	0.912078035507641	1.09335866371169e-08	0.0812699775775063	0.00665185328567241
KRT5	0.920336935557465	9.55872238300505e-09	0.0710477327999108	0.008615198277296
TSSK1B	0.889253332751774	1.07828825467437e-08	0.080125724771025	0.0306208120691763
SMARCC1	0.918721201302083	1.02081672367369e-08	0.0758787040577994	0.00539996084269775
GCH1	0.894349419187256	1.17921747993148e-08	0.0876410775467014	0.0180093711631833
TMEM52	0.911735503561571	1.11703918375052e-08	0.0830317275232098	0.00523263509531295
CLEC12A	0.92500906132724	9.34081275297723e-09	0.069430920742329	0.00555988415450307
HNF1A	0.902572024234777	1.22236008219836e-08	0.0908595955560406	0.00656824656876713
SIT1	0.916568118209755	1.0441754791317e-08	0.0776146987931883	0.00581704925568918
COL6A3	0.918699368246459	9.82186437312909e-09	0.0730041612826827	0.00829633706267775
CREB3L1	0.909947179597931	1.12194983854066e-08	0.0833953444833903	0.00665734229023671
PUS1	0.920661169425925	9.87205553573588e-09	0.0733796028564044	0.00595909399539235
TBX5	0.90325908706859	1.12408434590578e-08	0.0835474806709018	0.0131932995104239
CXADR	0.915493179260436	1.04852924048313e-08	0.0779375908162499	0.00656909628301276
MSR1	0.907861961756293	1.16832331628883e-08	0.0868439572500452	0.00529394718199497
NAGPA	0.784093984054787	2.84214188712354e-08	0.211270695238878	0.00463518680613733
TBCE	0.916158667444915	1.05487033250663e-08	0.0784101044094535	0.00543109435239559
TXNDC5	0.922406684617744	9.48844271758186e-09	0.0705268461147913	0.00706633569398622
DNAJB9	0.916026200728258	9.98149441875057e-09	0.0741893096796271	0.00978435638390788
CDH15	0.922243973451758	9.7290256955821e-09	0.0723168869085143	0.00543900584755669
CTBP1	0.915673813269397	1.05931674638477e-08	0.0787404814816408	0.00558557147648688
FGFBP3	0.89433073667004	1.33658673190668e-08	0.0993510731791758	0.0063180564767469
C10orf105	0.911381892096762	1.08315081165657e-08	0.0805097035492332	0.00810827092055094
TMEM154	0.919361061806962	1.00485666674591e-08	0.0746917396548516	0.00594706481429116
UBE3A	0.915560153417578	1.04744772446888e-08	0.077857181094239	0.00658253184968767
TBL2	0.909369576852164	1.14539042773583e-08	0.0851390056122926	0.00549128375039752
RIC3	0.907912750279078	1.11064424960176e-08	0.0825520470539366	0.00953506942527785
ERN1	0.910883316975124	1.1282031186152e-08	0.083861594815713	0.0052549543922563
FDX1L	0.922978938513473	9.58152340677048e-09	0.0712200423041016	0.005800885438885
PCOLCE	0.914030335223119	1.02382749686242e-08	0.0760980433482894	0.00987148823209396
TMPRSS6	0.814933025195395	2.3335844997547e-08	0.173459266097248	0.0116075757441704
ASL	0.895488853029763	1.27301625502405e-08	0.0946218852864317	0.00988912848967987
TGM1	0.909257904322818	1.14400437212315e-08	0.085035755947545	0.00570620597337279
ADGRF1	0.912407833464553	1.10835681920013e-08	0.0823863364948958	0.00520569621702514
NAGS	0.9177296402839	1.003016341285e-08	0.0745531660144227	0.00771706021564957
UROS	0.916414885503023	1.03571050073878e-08	0.0769846573122192	0.00660032354865355
LRCH4	0.915304719501154	1.05680417596363e-08	0.078553148966323	0.00614199783482581
MADCAM1	0.909519618658788	1.14445350217714e-08	0.0850694381715201	0.00541080937373071
SUN5	0.917974621445747	1.02527594039213e-08	0.0762097718153212	0.00581547299735113
CASQ1	0.92518570555653	9.38454483746689e-09	0.0697565126808982	0.00505764791914927
XDH	0.907502290229972	1.12220370657741e-08	0.0834117877384638	0.0090857887294769
ALDH1A1	0.883290538693228	1.28962371458444e-08	0.0958454535862074	0.0208638760013186
SELPLG	0.897392572043255	1.31030710985641e-08	0.0973986432990816	0.00520865083453375
CHCHD10	0.917044947322591	1.04275098978603e-08	0.0775091783240792	0.00544574056206264
GSTT2B	0.919965730113992	9.58591783530822e-09	0.0712497254917714	0.00878441105164836
LRP1B	0.915325312047832	1.06826491038943e-08	0.0794059750844769	0.00526857905261585
COL11A2	0.908963319016779	1.08015200904863e-08	0.0802841384457896	0.0107524094593212
GABBR1	0.901249959436645	1.25056502888781e-08	0.0929570324138427	0.00579287440489539
GAD1	0.91026409212322	1.12570857662435e-08	0.0836753534336745	0.00606042073444401
GRB7	0.889474244738561	1.27578094908585e-08	0.0948215884984669	0.0157040343503018
DCAF5	0.911882359266829	9.75432313505272e-09	0.0724947558734139	0.0156227524361635
LAIR1	0.914320601980104	1.07432855506893e-08	0.0798561716537577	0.00582309262558193
VIMP	0.908415176860876	1.15887499325397e-08	0.0861414511977196	0.00544323814980167
NT5C2	0.911039199301384	1.12251707222235e-08	0.0834386460612206	0.0055220208563786
CSNK1D	0.885072153285226	1.41119122796618e-08	0.104893205662208	0.0100345078779764
SCARA3	0.90381547925897	1.11237972631034e-08	0.0826770843588364	0.0135073036743083
LRRN1	0.933152797908811	8.23908436850392e-09	0.0612409939017163	0.0056060744197526
NOTCH2	0.901915034621361	1.2461151762443e-08	0.0926265798608817	0.00545825172817167
SORT1	0.890173376275743	1.17356423171934e-08	0.0872162330778286	0.0226102591618767
TNR	0.913419487803259	1.08559198847777e-08	0.0806933937627648	0.00588698470200616
SAMHD1	0.904474435861945	1.15193712401642e-08	0.0856212522420251	0.00990417870392644
WWP1	0.908827748549103	1.13401229903467e-08	0.0842918045168652	0.00688031333555528
CREB3L4	0.923520284896811	9.47806868507729e-09	0.0704507665446461	0.00602881484563405
RAG1	0.914957251477295	1.03018663861919e-08	0.076572161731243	0.00847045340668202
PPM1D	0.846457978170955	1.00947043375017e-08	0.0749620789221923	0.0785798189439715
MRE11A	0.912373268321054	1.03962402551563e-08	0.0772718212126872	0.0103547773347105
CHFR	0.914877614207316	1.04341698681094e-08	0.077556566372026	0.00756568591428805
BTG2	0.914467407463955	9.61625648244419e-09	0.0714699747823763	0.0140624851203926
CLK2	0.917716340477559	9.73525869111534e-09	0.0723587351290985	0.00992479120400929
USB1	0.910657626104838	1.10612448420206e-08	0.082218474100825	0.00712376622857736
CSNK2B	0.924145342973261	9.42633110126665e-09	0.0700664073344218	0.00578811594706076
LILRB3	0.913601488130355	1.08577706699808e-08	0.0807073478359215	0.00569103027541954
FANCF	0.912721854415563	1.07816924334035e-08	0.0801403610272249	0.00713765099331806
BLK	0.888931113497031	1.31054867915852e-08	0.0974081487995779	0.0136606050161075
PLXDC2	0.914606356136755	1.07436460625931e-08	0.0798591403016232	0.00553436978226462
TALDO1	4.36983639688034e-19	1.34523110783152e-07	0.999999852540736	1.29361545465817e-08
P4HA2	0.90389433040218	1.20959843636419e-08	0.0899113114719041	0.0061942244352361
NHEJ1	0.90813916593044	1.14916325674647e-08	0.0854185142109921	0.00644218620121272
TTN	0.900710690352573	1.17602548323415e-08	0.0874099252985208	0.0118792514222292
PLCB1	0.911501885134291	1.11932183088624e-08	0.0832013478853823	0.00529663316902078
EIF5A2	0.914855636897857	1.0692259690304e-08	0.0794770183403703	0.00566721100026786
DGCR14	0.910272239898061	1.08247221922866e-08	0.0804580979978589	0.00926952882668675
RRM1	0.924542146994006	9.42508850318405e-09	0.0700575582304785	0.00540016097812283
TYMP	0.914313429635087	1.07337242231154e-08	0.0797850176132449	0.00590141902163874
AQP4	0.907744011050386	1.12872938151755e-08	0.0838976121522783	0.00835824339747645
MFN1	0.883786551614222	1.49717116433657e-08	0.111289777787676	0.00492353673665742
TENM4	0.912538142154807	1.08698574128459e-08	0.0807962221716357	0.00666550204621197
