PPH1	PPH2	PPH3	PPH4
ENSG00000177963	0.00189228496639108	0.00640025354119674	1.20191704743838e-05	0.000195763954071341
ENSG00000177042	0.00189159753622851	0.00675321728945088	1.26855548136005e-05	0.000203013715878011
ENSG00000174775	0.00189270199583233	0.00619677119309656	1.1645894935255e-05	0.000180691824878362
ENSG00000177030	0.00189231249548224	0.00639598914153446	1.20212214194844e-05	0.00018557436853775
ENSG00000174915	0.00189007981129965	0.00755121930757912	1.42113163932906e-05	0.000200245289891765
ENSG00000177225	0.00189221751818515	0.00644932931231772	1.21266069252479e-05	0.000181988999960436
ENSG00000185885	0.00189286890312968	0.00610173163084677	1.14569038734997e-05	0.000188299131518656
ENSG00000182208	0.00189156759173146	0.00677589858916822	1.27358539032779e-05	0.000196002065833492
ENSG00000185187	0.00189233070210893	0.0063861829865629	1.20022390823617e-05	0.000185841581454612
ENSG00000142102	0.00189229335612088	0.00639860150281658	1.20187694592687e-05	0.000193012040891094
ENSG00000023191	0.00189184402045734	0.00663280879437253	1.24645214329467e-05	0.00019424653276611
ENSG00000177156	0.00189280022845053	0.00614762168098983	1.15544208491874e-05	0.000178363678939067
ENSG00000078902	0.00189250227676119	0.00630094497091607	1.18442371045341e-05	0.000181166133265242
ENSG00000177106	0.00189298082890042	0.00605021426098179	1.13657316442517e-05	0.000181150053528358
ENSG00000185201	0.00189188208190004	0.0066221745375317	1.24535617512256e-05	0.000184910651323943
ENSG00000142089	0.00189304603344731	0.00602007006575291	1.13122339174558e-05	0.000177117345670508
ENSG00000214026	0.00189288405300173	0.00610100628507374	1.14627532703106e-05	0.000181065406571681
ENSG00000177685	0.00189342317107615	0.00582334525667701	1.09376694587197e-05	0.000176230952679374
ENSG00000142082	0.00189140880854187	0.00686141971560577	1.29014019854177e-05	0.000193671728890574
ENSG00000177830	0.0018931454504253	0.00597020500973301	1.12192989581972e-05	0.000174884451713008
ENSG00000130598	0.00189272353314299	0.00618821130626175	1.16322912651429e-05	0.000177958883365784
ENSG00000099849	0.00189179821171739	0.00665787189003575	1.25134183485121e-05	0.00019318273320611
ENSG00000070047	0.00189330418499413	0.00588648476530996	1.10589684487771e-05	0.000175434213483121
ENSG00000214063	0.00189176347656199	0.00667778876792664	1.25531515799223e-05	0.0001914610205413
ENSG00000184363	0.00189215187734317	0.00647333258437571	1.21619965787969e-05	0.000192409780696521
ENSG00000177600	0.0018929002346718	0.00608352425616223	1.14203591408797e-05	0.000190094945763129
ENSG00000117983	0.00189312583260976	0.00597921231889558	1.12352139474757e-05	0.000176159983105168
ENSG00000183020	0.0018930442396099	0.00602190116564539	1.13166223644053e-05	0.000176223567326671
ENSG00000177700	0.00189244730332221	0.00632358826239615	1.18812729516473e-05	0.000187345186763872
ENSG00000117984	0.00189224592213712	0.00642788360119781	1.2079095603294e-05	0.000188571012877596
ENSG00000185507	0.00189265928117906	0.00621927442451287	1.16889649397878e-05	0.00018056941521965
ENSG00000177697	0.0018931338150552	0.00597450889528102	1.12257150445327e-05	0.00017668236493526
ENSG00000149043	0.00189223841406759	0.00643281316336304	1.20895021725623e-05	0.000187572551932086
ENSG00000177666	0.00189266710927174	0.0062108359706743	1.16685106860941e-05	0.000184918813120938
ENSG00000130592	0.0018925600267867	0.00626517099066925	1.17704313989342e-05	0.000186696915044171
ENSG00000185627	0.00189291153824421	0.00608783344588599	1.14388449702305e-05	0.000179833239031319
ENSG00000177951	0.00189238615289096	0.00636028322572885	1.19559731288677e-05	0.000182677636857161
